Year,Field-Location,State,City,Plot length (center-center in feet),Plot area (ft2),Alley length (in inches),Row spacing (in inches),Rows per plot,# Seed per plot,Experiment,Pedigree,Family,Replicate,Block,Anthesis [days],Silking [days],Plant Height [cm],Ear Height [cm],Stand Count [# of plants],Root Lodging [# of plants],Stalk Lodging [# of plants],Grain Moisture [%],Test Weight [lbs],Plot Weight [lbs],Grain Yield (bu/A)
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHAP9/LH244,CHECK,2,8,68.0,71.0,276.0,133.0,61.0,0.0,3.0,16.9,55.3,24.06,210.3447752
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,B37/H95,CHECK,2,8,69.0,72.0,267.0,122.0,61.0,2.0,6.0,18.0,55.6,26.88,231.8879594
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0238/LH244,CHECK,2,8,69.0,71.0,267.0,112.0,61.0,0.0,3.0,17.1,57.7,26.94,234.9563593
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0019/LH244,CHECK,2,8,68.0,70.0,238.0,130.0,61.0,0.0,2.0,16.4,57.1,24.68,217.0633568
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHK76_0041/LH244,CHECK,2,8,67.0,69.0,243.0,113.0,61.0,0.0,0.0,16.6,54.9,23.16,203.2074789
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_LH212HT_0021/LH244,CHECK,2,8,70.0,72.0,251.0,112.0,61.0,0.0,0.0,17.1,55.5,24.09,210.1001743
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHW30_MO17-234-(2N)-02/LH244,CHECK,2,8,71.0,72.0,159.0,93.0,61.0,0.0,1.0,18.4,54.8,21.12,181.3089132
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHP02_0002/LH244,CHECK,2,8,68.0,68.0,283.0,126.0,61.0,0.0,0.0,15.9,55.5,29.36,259.7688843
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10010_0346/LH244,CHECK,2,8,69.0,71.0,237.0,110.0,61.0,3.0,1.0,16.1,58.8,26.33,232.4063029
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHN46_0013/LH244,CHECK,2,8,72.0,73.0,269.0,134.0,61.0,0.0,0.0,15.9,55.8,23.38,206.8595544
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHP02_0003/LH244,CHECK,2,8,67.0,68.0,242.0,103.0,61.0,0.0,0.0,16.4,54.3,23.72,208.6200496
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHK76_0019/LH244,CHECK,2,8,65.0,68.0,275.0,138.0,61.0,0.0,0.0,16.0,56.5,21.11,186.5531564
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHN46_0014/LH244,CHECK,2,8,67.0,68.0,250.0,123.0,61.0,0.0,4.0,15.5,57.9,21.66,192.5529796
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHJ89_0003/LH244,CHECK,2,8,66.0,67.0,260.0,110.0,61.0,0.0,1.0,14.9,57.2,27.87,249.517845
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHK76_0053/LH244,CHECK,2,8,67.0,68.0,245.0,110.0,61.0,0.0,0.0,16.0,56.2,15.26,134.855574
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHN46_0018/LH244,CHECK,2,8,68.0,71.0,257.0,134.0,61.0,1.0,1.0,16.7,54.5,29.98,262.7312379
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10005_0107/LH244,CHECK,2,9,66.0,69.0,255.0,114.0,61.0,0.0,0.0,16.3,58.4,25.99,228.8583801
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHN46_0008/LH244,CHECK,2,9,69.0,71.0,260.0,115.0,61.0,1.0,0.0,17.1,56.6,21.19,184.8079159
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHRE1/PHTD5,CHECK,2,9,61.0,61.0,215.0,106.0,61.0,0.0,3.0,14.4,53.5,13.32,119.9535407
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,NC528/LH244,CHECK,2,9,69.0,71.0,326.0,160.0,61.0,0.0,0.0,21.4,53.0,24.55,203.0061171
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHK76_0004/LH244,CHECK,2,9,62.0,63.0,281.0,124.0,61.0,0.0,0.0,18.4,59.6,19.16,164.4828967
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_LH212HT_0012/LH244,CHECK,2,9,63.0,64.0,280.0,140.0,61.0,0.0,2.0,17.4,55.8,30.5,265.042164
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHJ89_0008/LH244,CHECK,2,9,61.0,62.0,268.0,117.0,61.0,0.0,0.0,16.7,53.8,29.31,256.8596592
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHK76_0055/LH244,CHECK,2,9,60.0,61.0,252.0,120.0,61.0,0.0,0.0,17.6,55.8,19.78,171.470171
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,MBS3755GTCBLL/MBS8488DC RIB,LOCAL_CHECK,2,9,65.0,66.0,285.0,125.0,61.0,0.0,0.0,19.5,56.7,33.26,281.6781809
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_LH212HT_0005/LH244,CHECK,2,9,65.0,66.0,264.0,129.0,61.0,0.0,0.0,19.0,53.4,31.88,271.6679551
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHN46/LH244,CHECK,2,9,64.0,66.0,287.0,156.0,61.0,0.0,2.0,17.9,53.5,28.16,243.2264996
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0025/LH244,CHECK,2,9,63.0,63.0,282.0,135.0,61.0,0.0,0.0,17.2,58.1,31.98,278.5761155
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,CG119/CG108,CHECK,2,9,53.0,55.0,238.0,96.0,61.0,0.0,35.0,15.1,54.4,7.97,71.18706601
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHK76_0011/LH244,CHECK,2,9,62.0,63.0,295.0,125.0,61.0,0.0,0.0,17.3,54.3,28.79,250.4853073
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHP02_0002/LH244,CHECK,2,9,63.0,64.0,312.0,140.0,61.0,1.0,1.0,16.3,53.5,29.3,258.0050226
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHW30/LH244,CHECK,2,9,63.0,65.0,283.0,137.0,61.0,0.0,14.0,18.0,58.0,32.97,284.4250752
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_LH212HT_0013/LH244,CHECK,2,9,62.0,63.0,284.0,144.0,61.0,0.0,7.0,18.4,55.9,31.14,267.3276306
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,MO44_PHW65_0035/LH244,CHECK,2,9,66.0,68.0,260.0,123.0,61.0,0.0,0.0,18.9,55.3,21.91,186.9383107
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0018/LH244,CHECK,2,9,63.0,64.0,273.0,132.0,61.0,0.0,0.0,17.5,52.9,24.7,214.3808477
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,NKH8431/LH244,CHECK,2,10,67.0,69.0,250.0,112.0,61.0,0.0,0.0,20.6,57.6,17.9,149.5232112
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHN46_0004/LH244,CHECK,2,10,64.0,65.0,269.0,135.0,61.0,7.0,0.0,20.0,56.1,28.02,235.8268228
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10010_0294/LH244,CHECK,2,10,63.0,64.0,280.0,135.0,61.0,0.0,0.0,17.1,54.1,26.75,233.2992803
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10001_0022/LH244,CHECK,2,10,59.0,63.0,270.0,135.0,61.0,0.0,3.0,16.8,55.1,26.0,227.5787755
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,NC378/LH244,CHECK,2,10,67.0,69.0,294.0,148.0,61.0,0.0,0.0,21.4,56.1,26.11,215.9058948
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHB47/PHN82,CHECK,2,10,63.0,65.0,271.0,118.0,61.0,0.0,9.0,18.9,57.7,27.13,231.4758727
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10001_0012/LH244,CHECK,2,10,57.0,59.0,255.0,110.0,61.0,0.0,20.0,18.7,55.3,14.82,126.7575485
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,MOG/LH244,CHECK,2,10,69.0,72.0,288.0,152.0,61.0,0.0,8.0,19.2,52.6,29.29,248.9807751
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_LH212HT_0013/LH244,CHECK,2,10,69.0,71.0,275.0,125.0,61.0,0.0,5.0,16.5,57.2,30.2,265.2946552
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,LH216/LH244,CHECK,2,10,68.0,71.0,265.0,129.0,61.0,0.0,0.0,17.2,59.4,21.82,190.0728843
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0177/LH244,CHECK,2,10,72.0,74.0,274.0,133.0,61.0,0.0,0.0,18.4,54.4,29.27,251.2742372
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHJ89_0013/LH244,CHECK,2,10,68.0,71.0,290.0,151.0,61.0,0.0,1.0,16.4,54.4,31.88,280.388161
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_LH212HT_0015/LH244,CHECK,2,10,68.0,71.0,269.0,105.0,61.0,0.0,0.0,17.8,57.5,30.9,267.2177969
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10005_0111/LH244,CHECK,2,10,66.0,71.0,251.0,103.0,61.0,0.0,0.0,17.7,59.9,22.16,191.8689387
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0022/LH244,CHECK,2,10,68.0,70.0,285.0,140.0,61.0,0.0,0.0,17.9,58.3,26.38,227.8520973
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHP02_0008/LH244,CHECK,2,10,65.0,67.0,242.0,98.0,61.0,0.0,1.0,16.0,55.8,24.53,216.7763584
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHJ89_0036/LH244,CHECK,2,10,67.0,68.0,252.0,99.0,61.0,0.0,1.0,15.4,57.4,25.06,223.0419287
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHJ89_0014/LH244,CHECK,2,10,67.0,69.0,224.0,100.0,61.0,0.0,1.0,16.0,58.2,25.18,222.5205342
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHN46_0007/LH244,CHECK,2,10,69.0,71.0,233.0,84.0,61.0,0.0,0.0,16.2,52.3,25.09,221.1972697
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHK76_0025/LH244,CHECK,2,10,67.0,68.0,247.0,118.0,61.0,0.0,3.0,16.2,55.5,21.52,189.7236048
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHK76_0033/LH244,CHECK,2,11,67.0,70.0,274.0,125.0,61.0,0.0,1.0,15.6,54.9,26.77,237.6982038
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHN11_OH43_0075/LH244,CHECK,2,11,68.0,70.0,249.0,116.0,61.0,0.0,0.0,17.1,54.5,24.57,214.2864791
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_LH212HT_0026/LH244,CHECK,2,11,68.0,69.0,265.0,115.0,61.0,0.0,0.0,15.5,59.0,22.15,196.9089796
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHK76_0014/LH244,CHECK,2,11,67.0,68.0,200.0,86.0,61.0,0.0,0.0,15.5,57.5,11.64,103.4772245
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,W10010_0311/LH244,CHECK,2,11,68.0,68.0,215.0,97.0,61.0,0.0,1.0,16.4,57.0,25.94,228.1451975
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0014/LH244,CHECK,2,11,68.0,68.0,262.0,128.0,61.0,0.0,0.0,17.9,57.2,24.15,208.5909079
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,B73/TX779,CHECK,2,11,68.0,68.0,195.0,102.0,61.0,0.0,0.0,13.4,27.4,3.21,29.24542968
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHP02_0001/LH244,CHECK,2,11,65.0,68.0,270.0,122.0,61.0,0.0,0.0,15.4,57.9,30.74,273.5957257
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0096_PHJ89_0010/LH244,CHECK,2,11,66.0,67.0,232.0,105.0,61.0,0.0,0.0,17.5,55.1,24.95,216.5506944
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_LH212HT_0006/LH244,CHECK,2,11,70.0,71.0,301.0,132.0,61.0,0.0,0.0,18.4,54.5,24.64,211.5270654
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_LH212HT_0001/LH244,CHECK,2,11,69.0,71.0,260.0,127.0,61.0,0.0,0.0,17.0,59.5,29.94,261.4357474
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0097_PHJ89_0001/LH244,CHECK,2,11,68.0,70.0,290.0,110.0,61.0,0.0,0.0,16.1,55.6,28.72,253.5020516
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0192_PHK76_0028/LH244,CHECK,2,11,65.0,68.0,246.0,100.0,61.0,0.0,2.0,17.6,55.9,20.76,179.9656598
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,PHW52/PHM49,CHECK,2,11,65.0,65.0,257.0,125.0,61.0,0.0,0.0,20.5,53.8,27.19,227.410974
2023,IAH4,IA,Ames,20.0,87.5,30,30,2,90,G2F_Main,GEMN-0225_PHK76_0012/LH244,CHECK,2,11,64.0,64.0,281.0,144.0,61.0,0.0,7.0,18.6,57.7,29.56,253.1418308
